Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Postal_Code,Region,Product_ID,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit,Month
3323,CA-2015-120810,23-07-2015,27-07-2015,Standard Class,TH-21550,Tracy Hopkins,Home Office,United States,New York City,New York,10009,East,OFF-AP-10002892,Office Supplies,Appliances,Belkin F5C206VTEL 6 Outlet Surge,68.94000244,3,0,20.68199921,2015-07
3324,CA-2015-120810,23-07-2015,27-07-2015,Standard Class,TH-21550,Tracy Hopkins,Home Office,United States,New York City,New York,10009,East,FUR-FU-10002253,Furniture,Furnishings,"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",128.8200073,3,0,50.2397995,2015-07
3325,CA-2014-165309,11-11-2014,15-11-2014,Standard Class,KD-16270,Karen Daniels,Consumer,United States,Houston,Texas,77095,Central,OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,896.9899902,5,0.800000012,-1480.033447,2014-11
3326,CA-2014-165309,11-11-2014,15-11-2014,Standard Class,KD-16270,Karen Daniels,Consumer,United States,Houston,Texas,77095,Central,OFF-BI-10001267,Office Supplies,Binders,"Universal Recycled Hanging Pressboard Report Binders, Letter Size",1.233999968,1,0.800000012,-1.974400043,2014-11
3327,CA-2014-165309,11-11-2014,15-11-2014,Standard Class,KD-16270,Karen Daniels,Consumer,United States,Houston,Texas,77095,Central,OFF-AR-10003582,Office Supplies,Art,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",67.55999756,3,0.200000003,6.756000042,2014-11
3328,CA-2014-165309,11-11-2014,15-11-2014,Standard Class,KD-16270,Karen Daniels,Consumer,United States,Houston,Texas,77095,Central,OFF-PA-10003724,Office Supplies,Paper,"Wirebound Message Book, 4 per Page",21.71999931,5,0.200000003,7.87349987,2014-11
3329,CA-2014-165309,11-11-2014,15-11-2014,Standard Class,KD-16270,Karen Daniels,Consumer,United States,Houston,Texas,77095,Central,OFF-PA-10001033,Office Supplies,Paper,Xerox 1893,262.3359985,8,0.200000003,95.09680176,2014-11
3330,CA-2014-165309,11-11-2014,15-11-2014,Standard Class,KD-16270,Karen Daniels,Consumer,United States,Houston,Texas,77095,Central,TEC-PH-10003505,Technology,Phones,Geemarc AmpliPOWER60,148.4799957,2,0.200000003,16.70400047,2014-11
3331,CA-2014-165309,11-11-2014,15-11-2014,Standard Class,KD-16270,Karen Daniels,Consumer,United States,Houston,Texas,77095,Central,TEC-PH-10004959,Technology,Phones,Classic Ivory Antique Telephone ZL1810,241.1759949,3,0.200000003,15.07349968,2014-11
3332,CA-2017-122595,14-12-2017,20-12-2017,Standard Class,GM-14455,Gary Mitchum,Home Office,United States,Chicago,Illinois,60653,Central,TEC-AC-10000474,Technology,Accessories,Kensington Expert Mouse Optical USB Trackball for PC or Mac,227.9759979,3,0.200000003,28.49699974,2017-12
3333,CA-2017-122595,14-12-2017,20-12-2017,Standard Class,GM-14455,Gary Mitchum,Home Office,United States,Chicago,Illinois,60653,Central,TEC-PH-10003095,Technology,Phones,Samsung HM1900 Bluetooth Headset,52.68000031,3,0.200000003,19.75499916,2017-12
3334,CA-2017-122595,14-12-2017,20-12-2017,Standard Class,GM-14455,Gary Mitchum,Home Office,United States,Chicago,Illinois,60653,Central,FUR-FU-10002963,Furniture,Furnishings,"Master Caster Door Stop, Gray",2.032000065,1,0.600000024,-1.320799947,2017-12
3335,US-2017-109253,21-08-2017,22-08-2017,First Class,PR-18880,Patrick Ryan,Consumer,United States,Oakland,California,94601,West,OFF-AR-10000203,Office Supplies,Art,Newell 336,17.12000084,4,0,4.964799881,2017-08
3336,US-2017-109253,21-08-2017,22-08-2017,First Class,PR-18880,Patrick Ryan,Consumer,United States,Oakland,California,94601,West,TEC-PH-10004667,Technology,Phones,Cisco 8x8 Inc. 6753i IP Business Phone System,431.9679871,4,0.200000003,37.79719925,2017-08
3337,US-2017-109253,21-08-2017,22-08-2017,First Class,PR-18880,Patrick Ryan,Consumer,United States,Oakland,California,94601,West,FUR-FU-10000193,Furniture,Furnishings,Tenex Chairmats For Use with Hard Floors,129.9199982,4,0,10.39360046,2017-08
3338,US-2017-109253,21-08-2017,22-08-2017,First Class,PR-18880,Patrick Ryan,Consumer,United States,Oakland,California,94601,West,FUR-TA-10001539,Furniture,Tables,Chromcraft Rectangular Conference Tables,568.7280273,3,0.200000003,28.43639946,2017-08
3339,US-2017-109253,21-08-2017,22-08-2017,First Class,PR-18880,Patrick Ryan,Consumer,United States,Oakland,California,94601,West,OFF-BI-10000962,Office Supplies,Binders,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",117.1439972,9,0.200000003,42.46469879,2017-08
3340,US-2017-109253,21-08-2017,22-08-2017,First Class,PR-18880,Patrick Ryan,Consumer,United States,Oakland,California,94601,West,OFF-AP-10002867,Office Supplies,Appliances,Fellowes Command Center 5-outlet power strip,203.5200043,3,0,54.95040131,2017-08
3341,US-2017-109253,21-08-2017,22-08-2017,First Class,PR-18880,Patrick Ryan,Consumer,United States,Oakland,California,94601,West,OFF-LA-10001158,Office Supplies,Labels,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",51.75,5,0,24.84000015,2017-08
3342,CA-2016-145982,27-08-2016,01-09-2016,Second Class,TB-21055,Ted Butterfield,Consumer,United States,Quincy,Massachusetts,2169,East,OFF-PA-10000675,Office Supplies,Paper,Xerox 1919,122.9700012,3,0,60.25529861,2016-08
3343,CA-2016-145982,27-08-2016,01-09-2016,Second Class,TB-21055,Ted Butterfield,Consumer,United States,Quincy,Massachusetts,2169,East,FUR-TA-10001307,Furniture,Tables,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",244.6150055,1,0.300000012,20.96699905,2016-08
3344,CA-2016-145982,27-08-2016,01-09-2016,Second Class,TB-21055,Ted Butterfield,Consumer,United States,Quincy,Massachusetts,2169,East,TEC-PH-10000011,Technology,Phones,PureGear Roll-On Screen Protector,59.97000122,3,0,28.78560066,2016-08
3345,CA-2016-145982,27-08-2016,01-09-2016,Second Class,TB-21055,Ted Butterfield,Consumer,United States,Quincy,Massachusetts,2169,East,OFF-PA-10002666,Office Supplies,Paper,Southworth 25% Cotton Linen-Finish Paper & Envelopes,81.54000092,9,0,36.69300079,2016-08
3346,CA-2016-145982,27-08-2016,01-09-2016,Second Class,TB-21055,Ted Butterfield,Consumer,United States,Quincy,Massachusetts,2169,East,OFF-FA-10000735,Office Supplies,Fasteners,Staples,11.68000031,4,0,5.256000042,2016-08
3347,CA-2016-145982,27-08-2016,01-09-2016,Second Class,TB-21055,Ted Butterfield,Consumer,United States,Quincy,Massachusetts,2169,East,OFF-BI-10000174,Office Supplies,Binders,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",29,5,0,13.92000008,2016-08
3348,CA-2015-112014,13-08-2015,20-08-2015,Standard Class,ON-18715,Odella Nelson,Corporate,United States,Yucaipa,California,92399,West,OFF-AR-10003156,Office Supplies,Art,50 Colored Long Pencils,50.79999924,5,0,13.20800018,2015-08
3349,CA-2017-154732,05-11-2017,07-11-2017,First Class,AH-10195,Alan Haines,Corporate,United States,Chicago,Illinois,60623,Central,OFF-BI-10000474,Office Supplies,Binders,Avery Recycled Flexi-View Covers for Binding Systems,16.03000069,5,0.800000012,-25.64800072,2017-11
3350,US-2016-157308,17-08-2016,21-08-2016,Standard Class,NM-18520,Neoma Murray,Consumer,United States,Seattle,Washington,98105,West,OFF-BI-10003712,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",15.71199989,4,0.200000003,5.695600033,2016-08
3351,CA-2016-147536,26-12-2016,31-12-2016,Standard Class,AR-10510,Andrew Roberts,Consumer,United States,New York City,New York,10024,East,TEC-AC-10003280,Technology,Accessories,Belkin F8E887 USB Wired Ergonomic Keyboard,89.97000122,3,0,18.89369965,2016-12
3352,US-2014-134733,23-09-2014,28-09-2014,Standard Class,BM-11650,Brian Moss,Corporate,United States,San Diego,California,92037,West,FUR-BO-10002916,Furniture,Bookcases,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",435.9989929,3,0.150000006,20.51759911,2014-09
3353,US-2014-134733,23-09-2014,28-09-2014,Standard Class,BM-11650,Brian Moss,Corporate,United States,San Diego,California,92037,West,TEC-PH-10002726,Technology,Phones,netTALK DUO VoIP Telephone Service,83.98400116,2,0.200000003,31.49399948,2014-09
3354,US-2014-150434,19-07-2014,24-07-2014,Standard Class,CA-12310,Christine Abelman,Corporate,United States,Bristol,Connecticut,6010,East,TEC-PH-10000895,Technology,Phones,Polycom VVX 310 VoIP phone,359.980011,2,0,93.59480286,2014-07
3355,US-2014-150434,19-07-2014,24-07-2014,Standard Class,CA-12310,Christine Abelman,Corporate,United States,Bristol,Connecticut,6010,East,FUR-TA-10004152,Furniture,Tables,"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf",70.55999756,1,0.300000012,-4.032000065,2014-07
3356,US-2014-150434,19-07-2014,24-07-2014,Standard Class,CA-12310,Christine Abelman,Corporate,United States,Bristol,Connecticut,6010,East,OFF-BI-10003694,Office Supplies,Binders,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",20.87999916,2,0,9.604800224,2014-07
3357,US-2014-150434,19-07-2014,24-07-2014,Standard Class,CA-12310,Christine Abelman,Corporate,United States,Bristol,Connecticut,6010,East,OFF-BI-10002160,Office Supplies,Binders,Acco Hanging Data Binders,3.809999943,1,0,1.828799963,2014-07
3358,CA-2017-100335,07-09-2017,13-09-2017,Standard Class,NF-18595,Nicole Fjeld,Home Office,United States,Chicago,Illinois,60610,Central,OFF-PA-10001685,Office Supplies,Paper,Easy-staple paper,73.00800323,9,0.200000003,26.4654007,2017-09
3359,CA-2016-139234,06-05-2016,10-05-2016,Standard Class,AF-10870,Art Ferguson,Consumer,United States,Chicago,Illinois,60610,Central,OFF-BI-10000773,Office Supplies,Binders,Insertable Tab Post Binder Dividers,3.207999945,2,0.800000012,-5.293200016,2016-05
3360,CA-2016-139234,06-05-2016,10-05-2016,Standard Class,AF-10870,Art Ferguson,Consumer,United States,Chicago,Illinois,60610,Central,TEC-AC-10004510,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,26.1760006,2,0.200000003,-3.272000074,2016-05
3361,US-2015-142020,04-06-2015,08-06-2015,Second Class,TC-21535,Tracy Collins,Home Office,United States,New York City,New York,10024,East,OFF-PA-10004569,Office Supplies,Paper,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",30.44000053,4,0,14.30679989,2015-06
3362,US-2015-142020,04-06-2015,08-06-2015,Second Class,TC-21535,Tracy Collins,Home Office,United States,New York City,New York,10024,East,FUR-FU-10000672,Furniture,Furnishings,"Executive Impressions 10"" Spectator Wall Clock",35.27999878,3,0,11.99520016,2015-06
3363,CA-2015-139962,13-12-2015,20-12-2015,Standard Class,Dp-13240,Dean percer,Home Office,United States,Revere,Massachusetts,2151,East,OFF-PA-10004451,Office Supplies,Paper,Xerox 222,19.44000053,3,0,9.331199646,2015-12
3364,CA-2015-139962,13-12-2015,20-12-2015,Standard Class,Dp-13240,Dean percer,Home Office,United States,Revere,Massachusetts,2151,East,OFF-BI-10004738,Office Supplies,Binders,Flexible Leather- Look Classic Collection Ring Binder,37.88000107,2,0,18.94000053,2015-12
3365,CA-2016-130050,16-07-2016,18-07-2016,Second Class,MC-17425,Mark Cousins,Corporate,United States,Houston,Texas,77036,Central,FUR-FU-10001940,Furniture,Furnishings,Staple-based wall hangings,9.552000046,3,0.600000024,-3.820800066,2016-07
3366,CA-2014-115161,31-01-2014,02-02-2014,First Class,LC-17050,Liz Carlisle,Consumer,United States,Mission Viejo,California,92691,West,FUR-BO-10003966,Furniture,Bookcases,"Sauder Facets Collection Library, Sky Alder Finish",290.6659851,2,0.150000006,3.41960001,2014-01
3367,CA-2014-165379,09-07-2014,15-07-2014,Standard Class,BM-11650,Brian Moss,Corporate,United States,Dallas,Texas,75217,Central,OFF-PA-10003072,Office Supplies,Paper,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",10.36800003,2,0.200000003,3.628799915,2014-07
3368,CA-2014-165379,09-07-2014,15-07-2014,Standard Class,BM-11650,Brian Moss,Corporate,United States,Dallas,Texas,75217,Central,OFF-PA-10002245,Office Supplies,Paper,Xerox 1895,14.35200024,3,0.200000003,4.485000134,2014-07
3369,CA-2015-115511,21-11-2015,25-11-2015,Standard Class,NW-18400,Natalie Webber,Consumer,United States,Las Vegas,Nevada,89115,West,FUR-BO-10002598,Furniture,Bookcases,"Hon Metal Bookcases, Putty",141.9600067,2,0,41.16839981,2015-11
3370,CA-2015-115511,21-11-2015,25-11-2015,Standard Class,NW-18400,Natalie Webber,Consumer,United States,Las Vegas,Nevada,89115,West,OFF-BI-10002225,Office Supplies,Binders,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",66.04799652,4,0.200000003,23.11680031,2015-11
3371,CA-2016-134887,25-03-2016,25-03-2016,Same Day,TB-21280,Toby Braunhardt,Consumer,United States,Norman,Oklahoma,73071,Central,TEC-AC-10003832,Technology,Accessories,Logitech P710e Mobile Speakerphone,1287.449951,5,0,244.6154938,2016-03
3372,CA-2017-123778,23-09-2017,30-09-2017,Standard Class,BS-11755,Bruce Stewart,Consumer,United States,San Francisco,California,94122,West,OFF-BI-10000822,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11""",25.8239994,6,0.200000003,9.038399696,2017-09
3373,CA-2017-123778,23-09-2017,30-09-2017,Standard Class,BS-11755,Bruce Stewart,Consumer,United States,San Francisco,California,94122,West,OFF-AP-10001242,Office Supplies,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector,160.9600067,2,0,48.2879982,2017-09
3374,CA-2015-161718,04-12-2015,10-12-2015,Standard Class,SO-20335,Sean O'Donnell,Consumer,United States,Hempstead,New York,11550,East,FUR-FU-10002445,Furniture,Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",28.44000053,3,0,11.3760004,2015-12
3375,CA-2015-161718,04-12-2015,10-12-2015,Standard Class,SO-20335,Sean O'Donnell,Consumer,United States,Hempstead,New York,11550,East,FUR-CH-10002372,Furniture,Chairs,Office Star - Ergonomically Designed Knee Chair,364.4100037,5,0.100000001,8.097999573,2015-12
3376,CA-2015-161718,04-12-2015,10-12-2015,Standard Class,SO-20335,Sean O'Donnell,Consumer,United States,Hempstead,New York,11550,East,TEC-PH-10000376,Technology,Phones,Square Credit Card Reader,39.95999908,4,0,10.3895998,2015-12
3377,CA-2015-161718,04-12-2015,10-12-2015,Standard Class,SO-20335,Sean O'Donnell,Consumer,United States,Hempstead,New York,11550,East,FUR-CH-10002965,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",361.7640076,2,0.100000001,68.33319855,2015-12
3378,CA-2016-100671,01-11-2016,04-11-2016,First Class,CS-12490,Cindy Schnelling,Corporate,United States,Conroe,Texas,77301,Central,OFF-ST-10004950,Office Supplies,Storage,"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",111.6719971,9,0.200000003,6.979499817,2016-11
3379,CA-2017-142867,17-03-2017,21-03-2017,Standard Class,PO-19180,Philisse Overcash,Home Office,United States,Houston,Texas,77095,Central,OFF-BI-10003166,Office Supplies,Binders,GBC Plasticlear Binding Covers,13.77600002,6,0.800000012,-22.04159927,2017-03
3380,CA-2017-142867,17-03-2017,21-03-2017,Standard Class,PO-19180,Philisse Overcash,Home Office,United States,Houston,Texas,77095,Central,OFF-PA-10004610,Office Supplies,Paper,Xerox 1900,10.27200031,3,0.200000003,3.210000038,2017-03
3381,CA-2017-103156,23-11-2017,24-11-2017,First Class,TD-20995,Tamara Dahlen,Consumer,United States,Philadelphia,Pennsylvania,19120,East,FUR-FU-10000320,Furniture,Furnishings,OIC Stacking Trays,24.04800034,9,0.200000003,7.214399815,2017-11
3382,US-2017-162208,27-08-2017,30-08-2017,First Class,SP-20620,Stefania Perrino,Corporate,United States,Tampa,Florida,33614,South,OFF-EN-10004030,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,2.895999908,1,0.200000003,0.977400005,2017-08
3383,CA-2015-130659,04-12-2015,09-12-2015,Second Class,MS-17365,Maribeth Schnelling,Consumer,United States,New York City,New York,10035,East,OFF-EN-10004147,Office Supplies,Envelopes,Wausau Papers Astrobrights Colored Envelopes,17.94000053,3,0,8.790599823,2015-12
3384,CA-2015-130659,04-12-2015,09-12-2015,Second Class,MS-17365,Maribeth Schnelling,Consumer,United States,New York City,New York,10035,East,FUR-CH-10003535,Furniture,Chairs,"Global Armless Task Chair, Royal Blue",384.1740112,7,0.100000001,29.88019943,2015-12
3385,CA-2015-130659,04-12-2015,09-12-2015,Second Class,MS-17365,Maribeth Schnelling,Consumer,United States,New York City,New York,10035,East,TEC-PH-10004586,Technology,Phones,Wilson SignalBoost 841262 DB PRO Amplifier Kit,1799.75,5,0,539.9249878,2015-12
3386,CA-2017-148404,07-10-2017,11-10-2017,Standard Class,Dp-13240,Dean percer,Home Office,United States,Charlotte,North Carolina,28205,South,OFF-ST-10003208,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,580.6719971,4,0.200000003,65.32559967,2017-10
3387,CA-2017-148404,07-10-2017,11-10-2017,Standard Class,Dp-13240,Dean percer,Home Office,United States,Charlotte,North Carolina,28205,South,OFF-FA-10003112,Office Supplies,Fasteners,Staples,18.93600082,3,0.200000003,5.917500019,2017-10
3388,CA-2017-148404,07-10-2017,11-10-2017,Standard Class,Dp-13240,Dean percer,Home Office,United States,Charlotte,North Carolina,28205,South,TEC-PH-10004447,Technology,Phones,Toshiba IPT2010-SD IP Telephone,222.3840027,2,0.200000003,16.67880058,2017-10
3389,CA-2017-148404,07-10-2017,11-10-2017,Standard Class,Dp-13240,Dean percer,Home Office,United States,Charlotte,North Carolina,28205,South,OFF-BI-10002854,Office Supplies,Binders,"Performers Binder/Pad Holder, Black",50.45399857,6,0.699999988,-33.63600159,2017-10
3390,CA-2017-148404,07-10-2017,11-10-2017,Standard Class,Dp-13240,Dean percer,Home Office,United States,Charlotte,North Carolina,28205,South,FUR-TA-10001039,Furniture,Tables,KI Adjustable-Height Table,154.7640076,3,0.400000006,-36.11159897,2017-10
3391,CA-2017-101077,25-03-2017,30-03-2017,Second Class,DB-13660,Duane Benoit,Consumer,United States,Dallas,Texas,75081,Central,OFF-PA-10004239,Office Supplies,Paper,Xerox 1953,6.84800005,2,0.200000003,2.140000105,2017-03
3392,CA-2014-166471,09-08-2014,13-08-2014,Standard Class,MG-17650,Matthew Grinstein,Home Office,United States,Seattle,Washington,98103,West,TEC-PH-10001530,Technology,Phones,Cisco Unified IP Phone 7945G VoIP phone,1091.167969,4,0.200000003,68.19799805,2014-08
3393,CA-2014-166471,09-08-2014,13-08-2014,Standard Class,MG-17650,Matthew Grinstein,Home Office,United States,Seattle,Washington,98103,West,TEC-PH-10000038,Technology,Phones,Jawbone MINI JAMBOX Wireless Bluetooth Speaker,219.1679993,2,0.200000003,-43.83359909,2014-08
3394,CA-2014-105340,22-11-2014,25-11-2014,First Class,EH-14185,Evan Henry,Consumer,United States,Pasadena,Texas,77506,Central,OFF-BI-10001765,Office Supplies,Binders,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,6.927999973,1,0.800000012,-11.08479977,2014-11
3395,US-2017-131583,10-06-2017,10-06-2017,Same Day,CL-11890,Carl Ludwig,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-PA-10000380,Office Supplies,Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",40.0320015,6,0.200000003,15.01200008,2017-06
3396,US-2017-148362,01-07-2017,08-07-2017,Standard Class,KF-16285,Karen Ferguson,Home Office,United States,Indianapolis,Indiana,46203,Central,OFF-ST-10001128,Office Supplies,Storage,"Carina Mini System Audio Rack, Model AR050B",443.9200134,4,0,13.31760025,2017-07
